Date,ES=F,NQ=F,Spread,Spread_Mean,Spread_Std,Z_Score,Signal
2022-11-17,3955.25,11710.5,221.75899642139848,126.3873392428095,66.81919590924886,1.4273092616696392,0
2022-11-18,3974.0,11708.0,241.0692530541205,128.0123499373533,68.41074814369634,1.6526190135984469,0
2022-11-21,3958.0,11588.0,251.96157142478023,130.1771164259236,70.25001220716979,1.7335862467854088,0
2022-11-22,4010.25,11754.5,266.89847968548975,132.5845128199708,72.42227284550727,1.854594748110714,0
2022-11-23,4033.0,11862.75,265.389367488624,135.1954280855051,74.34612614944278,1.75118659365542,0
2022-11-25,4032.5,11782.75,282.8175797357303,138.33895447179074,76.53875750285492,1.8876531312720939,0
2022-11-28,3970.25,11616.25,257.8806714750208,140.88884436325824,77.94106788733677,1.501029306922935,0
2022-11-29,3962.0,11524.75,270.136064232649,143.67830248767456,79.5323852794851,1.5900159576578607,0
2022-11-30,4081.25,12042.25,273.41294125917875,146.43729604293597,81.12461389061788,1.5651925984812312,0
2022-12-01,4081.75,12062.75,269.31883687085747,148.88200574200783,82.59209168676082,1.458212628705651,0
2022-12-02,4075.5,12010.25,274.834226158021,151.21213868262734,84.15199843785625,1.4690332941609807,0
2022-12-05,4003.25,11805.75,248.41321871468745,153.08401805458797,85.05446138608268,1.1208018851283683,0
2022-12-06,3945.0,11566.0,243.8918297927348,154.70926124985638,85.8520619129202,1.0387935543509292,0
2022-12-07,3936.75,11509.5,248.3036296922537,156.76929621948665,86.59949043406905,1.0569846660062632,0
2022-12-08,3965.75,11645.5,246.82566887217263,158.9279123404634,87.21124433588837,1.0078718312191122,0
2022-12-09,3936.25,11569.75,234.30144484365155,160.86203681342047,87.57995061870577,0.8385413272263883,0
2022-12-12,3991.75,11711.75,257.97886810503724,163.25461186493328,88.24814531181069,1.0733852355243383,0
2022-12-13,4022.25,11839.75,259.79372850966683,165.69279376212688,88.86899993037605,1.0588724394475333,0
2022-12-14,3998.0,11750.75,255.48886463457305,168.42085384553914,89.07449536086212,0.9774740843189798,0
2022-12-15,3897.0,11347.25,244.9142851559168,171.288241135672,88.71491597778609,0.8299173054357679,0
2022-12-16,3871.469970703125,11327.0400390625,223.9133617239572,173.83673247908334,87.97848395143492,0.5691917727579473,0
